# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0042134	rRNA primary transcript binding	272	9.896049e-2	1.000000e+0	1.000000e+0	9.596860e+0	1.042007e-1	1	1.042007e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	IMP4
GO Molecular Function	GO:0003945	N-acetyllactosamine synthase activity	273	9.921292e-2	1.000000e+0	1.000000e+0	9.571127e+0	1.044809e-1	1	1.044809e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	B4GALT3
GO Molecular Function	GO:0052796	exo-alpha-(2->8)-sialidase activity	274	9.959126e-2	1.000000e+0	1.000000e+0	9.532801e+0	1.049010e-1	1	1.049010e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	NEU1
GO Molecular Function	GO:0052795	exo-alpha-(2->6)-sialidase activity	274	9.959126e-2	1.000000e+0	1.000000e+0	9.532801e+0	1.049010e-1	1	1.049010e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	NEU1
GO Molecular Function	GO:0052794	exo-alpha-(2->3)-sialidase activity	274	9.959126e-2	1.000000e+0	1.000000e+0	9.532801e+0	1.049010e-1	1	1.049010e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	NEU1
GO Molecular Function	GO:0070182	DNA polymerase binding	277	1.007412e-1	1.000000e+0	1.000000e+0	3.743175e+0	5.343057e-1	2	5.343057e-4	2.000000e-3	571	2.934298e-1	1.000000e+0	1.000000e+0	1.856903e+0	1.077062e+0	2	16	1.582278e-3	1.250000e-1	.,.	LONP1,SMG5
GO Molecular Function	GO:0035243	protein-arginine omega-N symmetric methyltransferase activity	278	1.011554e-1	1.000000e+0	1.000000e+0	9.377396e+0	1.066394e-1	1	1.066394e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	PRMT5
GO Molecular Function	GO:0032810	sterol response element binding	279	1.028362e-1	1.000000e+0	1.000000e+0	9.215659e+0	1.085110e-1	1	1.085110e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	NR1H3
GO Molecular Function	GO:0045296	cadherin binding	280	1.034849e-1	1.000000e+0	1.000000e+0	1.261368e+0	2.695486e+1	34	2.695486e-2	3.400000e-2	84	1.384828e-2	1.000000e+0	6.881276e-1	1.514842e+0	2.046418e+1	31	304	2.452532e-2	1.019737e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	CAPZA1,CRKL,CTNNB1,DHX29,DLG1,EIF2A,EIF3E,EIF4G2,EZR,GLOD4,HCFC1,HSPA8,IST1,LYPLA2,PAK4,PCBP1,PICALM,PLCB3,PSMB6,PUF60,RAB1A,RACK1,RPL14,RPL23A,SCYL1,SEPT2,SNX1,SNX5,STX5,TBC1D2,WASF2
GO Molecular Function	GO:1990446	U1 snRNP binding	281	1.043267e-1	1.000000e+0	1.000000e+0	9.076593e+0	1.101735e-1	1	1.101735e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	SNRPA
GO Molecular Function	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	282	1.044653e-1	1.000000e+0	1.000000e+0	2.254229e+0	1.774442e+0	4	1.774442e-3	4.000000e-3	473	2.071902e-1	1.000000e+0	1.000000e+0	1.697740e+0	2.356074e+0	4	35	3.164557e-3	1.142857e-1	.,.,.,.	ATP5F1,ATP5G2,ATP6V0C,ENSG00000249209
GO Molecular Function	GO:0001054	RNA polymerase I activity	283	1.052111e-1	1.000000e+0	1.000000e+0	3.646345e+0	5.484945e-1	2	5.484945e-4	2.000000e-3	465	1.913449e-1	1.000000e+0	1.000000e+0	2.475870e+0	8.077968e-1	2	12	1.582278e-3	1.666667e-1	.,.	POLR1A,TWISTNB
GO Molecular Function	GO:0004308	exo-alpha-sialidase activity	284	1.053199e-1	1.000000e+0	1.000000e+0	8.986108e+0	1.112829e-1	1	1.112829e-4	1.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.	NEU1
GO Molecular Function	GO:0042979	ornithine decarboxylase regulator activity	285	1.056544e-1	1.000000e+0	1.000000e+0	3.637074e+0	5.498926e-1	2	5.498926e-4	2.000000e-3	69	8.672872e-3	1.000000e+0	5.246459e-1	6.366524e+0	4.712148e-1	3	7	2.373418e-3	4.285714e-1	.,.	ENSG00000273734,OAZ1,OAZ3
GO Molecular Function	GO:0016887	ATPase activity	286	1.057822e-1	1.000000e+0	1.000000e+0	1.217253e+0	3.696849e+1	45	3.696849e-2	4.500000e-2	88	1.777409e-2	1.000000e+0	8.430574e-1	1.403373e+0	2.921532e+1	41	434	3.243671e-2	9.447005e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABCE1,ACIN1,ASNA1,ATF7IP,ATP13A1,ATP5F1,ATP5G2,ATP5J2,ATP6V0C,ATP8B1,CHD2,CHD6,CLPB,DDX17,DDX23,DDX47,DDX5,DDX54,DHX29,DHX30,DQX1,ENSG00000249209,GTF2H1,HELQ,HSPA1B,HSPA8,IGHMBP2,KATNB1,KIF15,KIF20A,KIF22,LONP1,PEX1,PSMC3,PTPA,RAD51B,RFC2,SKIV2L2,TOR1A,TOR1B,WDR34
GO Molecular Function	GO:0050567	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	287	1.071042e-1	1.000000e+0	1.000000e+0	3.607155e+0	5.544537e-1	2	5.544537e-4	2.000000e-3	77	1.297572e-2	1.000000e+0	7.033851e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	GATB,QRSL1
GO Molecular Function	GO:0042623	ATPase activity, coupled	288	1.080405e-1	1.000000e+0	1.000000e+0	1.265521e+0	2.528602e+1	32	2.528602e-2	3.200000e-2	154	5.040437e-2	1.000000e+0	1.000000e+0	1.376362e+0	2.107003e+1	29	313	2.294304e-2	9.265176e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ASNA1,ATP13A1,ATP5F1,ATP5G2,ATP6V0C,ATP8B1,CHD2,CHD6,DDX17,DDX23,DDX47,DDX5,DDX54,DHX29,DHX30,DQX1,ENSG00000249209,GTF2H1,HELQ,HSPA1B,HSPA8,IGHMBP2,KATNB1,LONP1,PEX1,PSMC3,RAD51B,RFC2,SKIV2L2
GO Molecular Function	GO:0090541	MIT domain binding	289	1.084687e-1	1.000000e+0	1.000000e+0	8.710186e+0	1.148081e-1	1	1.148081e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	IST1
GO Molecular Function	GO:0016462	pyrophosphatase activity	290	1.091229e-1	1.000000e+0	1.000000e+0	1.151756e+0	6.859091e+1	79	6.859091e-2	7.900000e-2	120	2.855303e-2	1.000000e+0	9.931696e-1	1.250966e+0	5.755552e+1	72	855	5.696203e-2	8.421053e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABCE1,ACIN1,ARF1,ARF6,ASNA1,ATF7IP,ATL2,ATP13A1,ATP5F1,ATP5G2,ATP5J2,ATP6V0C,ATP8B1,CDC45,CHD2,CHD6,CLPB,DDX17,DDX23,DDX47,DDX5,DDX54,DHX29,DHX30,DQX1,DYNC1LI2,EEF1A1,ENSG00000249209,ERCC6L2,FHIT,GNG3,GNL3L,GPN1,GTF2H1,HBS1L,HELQ,HSPA1B,HSPA8,IGHMBP2,KATNB1,KIF15,KIF20A,KIF22,KLC4,LONP1,LSG1,MCM5,MFN1,MFN2,NKIRAS2,NUDT3,PEX1,PSMC3,PTPA,RAB13,RAB14,RAB1A,RAB30,RAB34,RAB6A,RAB7A,RABL6,RAD51B,RFC2,SKIV2L2,SMC3,SRCAP,TBCC,TOR1A,TOR1B,TSR1,WDR34
GO Molecular Function	GO:0051400	BH domain binding	291	1.105996e-1	1.000000e+0	1.000000e+0	3.537431e+0	5.653820e-1	2	5.653820e-4	2.000000e-3	465	1.913449e-1	1.000000e+0	1.000000e+0	2.475870e+0	8.077968e-1	2	12	1.582278e-3	1.666667e-1	.,.	BAK1,BAX
GO Molecular Function	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	292	1.119704e-1	1.000000e+0	1.000000e+0	1.149777e+0	6.870895e+1	79	6.870895e-2	7.900000e-2	124	2.985716e-2	1.000000e+0	1.000000e+0	1.248047e+0	5.769015e+1	72	857	5.696203e-2	8.401400e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABCE1,ACIN1,ARF1,ARF6,ASNA1,ATF7IP,ATL2,ATP13A1,ATP5F1,ATP5G2,ATP5J2,ATP6V0C,ATP8B1,CDC45,CHD2,CHD6,CLPB,DDX17,DDX23,DDX47,DDX5,DDX54,DHX29,DHX30,DQX1,DYNC1LI2,EEF1A1,ENSG00000249209,ERCC6L2,FHIT,GNG3,GNL3L,GPN1,GTF2H1,HBS1L,HELQ,HSPA1B,HSPA8,IGHMBP2,KATNB1,KIF15,KIF20A,KIF22,KLC4,LONP1,LSG1,MCM5,MFN1,MFN2,NKIRAS2,NUDT3,PEX1,PSMC3,PTPA,RAB13,RAB14,RAB1A,RAB30,RAB34,RAB6A,RAB7A,RABL6,RAD51B,RFC2,SKIV2L2,SMC3,SRCAP,TBCC,TOR1A,TOR1B,TSR1,WDR34
GO Molecular Function	GO:0004303	estradiol 17-beta-dehydrogenase activity	293	1.136527e-1	1.000000e+0	1.000000e+0	3.479150e+0	5.748531e-1	2	5.748531e-4	2.000000e-3	404	1.665110e-1	1.000000e+0	1.000000e+0	2.700949e+0	7.404804e-1	2	11	1.582278e-3	1.818182e-1	.,.	HSD17B12,HSD17B8
GO Molecular Function	GO:0031489	myosin V binding	294	1.137536e-1	1.000000e+0	1.000000e+0	2.566336e+0	1.168982e+0	3	1.168982e-3	3.000000e-3	617	3.189318e-1	1.000000e+0	1.000000e+0	1.747673e+0	1.144379e+0	2	17	1.582278e-3	1.176471e-1	.,.,.	RAB14,RAB6A
GO Molecular Function	GO:0005134	interleukin-2 receptor binding	295	1.138095e-1	1.000000e+0	1.000000e+0	3.476220e+0	5.753375e-1	2	5.753375e-4	2.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.,.	TIMM50
GO Molecular Function	GO:0046527	glucosyltransferase activity	296	1.168060e-1	1.000000e+0	1.000000e+0	2.161397e+0	1.850655e+0	4	1.850655e-3	4.000000e-3	94	1.936146e-2	1.000000e+0	8.597312e-1	3.713805e+0	1.077062e+0	4	16	3.164557e-3	2.500000e-1	.,.,.,.	ALG5,ALG8,PLOD3,POGLUT1
GO Molecular Function	GO:0034513	box H/ACA snoRNA binding	297	1.171760e-1	1.000000e+0	1.000000e+0	8.024288e+0	1.246217e-1	1	1.246217e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	MRPL1
GO Molecular Function	GO:0008320	protein transmembrane transporter activity	298	1.173018e-1	1.000000e+0	1.000000e+0	2.530360e+0	1.185602e+0	3	1.185602e-3	3.000000e-3	315	1.167465e-1	1.000000e+0	1.000000e+0	2.475870e+0	1.211695e+0	3	18	2.373418e-3	1.666667e-1	.,.,.	TIMM22,TOMM22,TOMM40L
GO Molecular Function	GO:0004057	arginyltransferase activity	299	1.185923e-1	1.000000e+0	1.000000e+0	7.922235e+0	1.262270e-1	1	1.262270e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	ATE1
GO Molecular Function	GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	300	1.189493e-1	1.000000e+0	1.000000e+0	7.896893e+0	1.266321e-1	1	1.266321e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	DIMT1
GO Molecular Function	GO:0016971	flavin-linked sulfhydryl oxidase activity	301	1.193353e-1	1.000000e+0	1.000000e+0	7.869666e+0	1.270702e-1	1	1.270702e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	GFER
GO Molecular Function	GO:0004003	ATP-dependent DNA helicase activity	302	1.200576e-1	1.000000e+0	1.000000e+0	1.935032e+0	2.583936e+0	5	2.583936e-3	5.000000e-3	933	6.926666e-1	1.000000e+0	1.000000e+0	8.488698e-1	2.356074e+0	2	35	1.582278e-3	5.714286e-2	.,.,.,.,.	CHD2,IGHMBP2
GO Molecular Function	GO:0048039	ubiquinone binding	303	1.208726e-1	1.000000e+0	1.000000e+0	7.762942e+0	1.288171e-1	1	1.288171e-4	1.000000e-3	672	3.860891e-1	1.000000e+0	1.000000e+0	2.122175e+0	4.712148e-1	1	7	7.911392e-4	1.428571e-1	.	SDHB
GO Molecular Function	GO:0017137	Rab GTPase binding	304	1.210609e-1	1.000000e+0	1.000000e+0	1.374616e+0	1.236709e+1	17	1.236709e-2	1.700000e-2	148	4.256771e-2	1.000000e+0	1.000000e+0	1.626484e+0	9.222346e+0	15	137	1.186709e-2	1.094891e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AP1G1,CHM,HPS4,PICALM,RAB11FIP2,RBSN,RUNDC1,SGSM2,TBC1D14,TBC1D15,TBC1D17,TBC1D2,TBC1D22B,VPS52,YIPF2
GO Molecular Function	GO:0008821	crossover junction endodeoxyribonuclease activity	305	1.212966e-1	1.000000e+0	1.000000e+0	7.733982e+0	1.292995e-1	1	1.292995e-4	1.000000e-3	755	4.659905e-1	1.000000e+0	1.000000e+0	1.650580e+0	6.058476e-1	1	9	7.911392e-4	1.111111e-1	.	EME2
GO Molecular Function	GO:0008035	high-density lipoprotein particle binding	306	1.235309e-1	1.000000e+0	1.000000e+0	3.305457e+0	6.050600e-1	2	6.050600e-4	2.000000e-3	755	4.659905e-1	1.000000e+0	1.000000e+0	1.650580e+0	6.058476e-1	1	9	7.911392e-4	1.111111e-1	.,.	APOA2
GO Molecular Function	GO:0032451	demethylase activity	307	1.240896e-1	1.000000e+0	1.000000e+0	1.695418e+0	4.128775e+0	7	4.128775e-3	7.000000e-3	76	1.234327e-2	1.000000e+0	6.779054e-1	2.736488e+0	2.558023e+0	7	38	5.537975e-3	1.842105e-1	.,.,.,.,.,.,.	ALKBH1,FTO,JMJD6,KDM3A,KDM5C,KDM6A,PHF8
GO Molecular Function	GO:0019789	SUMO transferase activity	308	1.250937e-1	1.000000e+0	1.000000e+0	2.456089e+0	1.221454e+0	3	1.221454e-3	3.000000e-3	381	1.320487e-1	1.000000e+0	1.000000e+0	2.345561e+0	1.279012e+0	3	19	2.373418e-3	1.578947e-1	.,.,.	PIAS4,TOPORS,ZBED1
GO Molecular Function	GO:0061628	H3K27me3 modified histone binding	309	1.254679e-1	1.000000e+0	1.000000e+0	7.459494e+0	1.340573e-1	1	1.340573e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	TAF7
GO Molecular Function	GO:0004536	deoxyribonuclease activity	310	1.256447e-1	1.000000e+0	1.000000e+0	1.689688e+0	4.142776e+0	7	4.142776e-3	7.000000e-3	476	2.096028e-1	1.000000e+0	1.000000e+0	1.444258e+0	4.846781e+0	7	72	5.537975e-3	9.722222e-2	.,.,.,.,.,.,.	ALKBH1,DCLRE1A,EME2,EXD2,MGME1,RAD51B,TATDN1
GO Molecular Function	GO:0004596	peptide alpha-N-acetyltransferase activity	311	1.259672e-1	1.000000e+0	1.000000e+0	3.265751e+0	6.124165e-1	2	6.124165e-4	2.000000e-3	404	1.665110e-1	1.000000e+0	1.000000e+0	2.700949e+0	7.404804e-1	2	11	1.582278e-3	1.818182e-1	.,.	NAA15,NAA60
GO Molecular Function	GO:0009882	blue light photoreceptor activity	312	1.262756e-1	1.000000e+0	1.000000e+0	7.408439e+0	1.349812e-1	1	1.349812e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	CRY2
GO Molecular Function	GO:0070325	lipoprotein particle receptor binding	313	1.274298e-1	1.000000e+0	1.000000e+0	1.896949e+0	2.635811e+0	5	2.635811e-3	5.000000e-3	296	9.380054e-2	1.000000e+0	1.000000e+0	2.285419e+0	1.750226e+0	4	26	3.164557e-3	1.538462e-1	.,.,.,.,.	APOA2,CLTC,MESD,PICALM
GO Molecular Function	GO:0008171	O-methyltransferase activity	314	1.278404e-1	1.000000e+0	1.000000e+0	2.431323e+0	1.233896e+0	3	1.233896e-3	3.000000e-3	398	1.645349e-1	1.000000e+0	1.000000e+0	2.122175e+0	1.413644e+0	3	21	2.373418e-3	1.428571e-1	.,.,.	ASMT,COMT,MRM3
GO Molecular Function	GO:0002161	aminoacyl-tRNA editing activity	315	1.283442e-1	1.000000e+0	1.000000e+0	3.228093e+0	6.195609e-1	2	6.195609e-4	2.000000e-3	478	2.166144e-1	1.000000e+0	1.000000e+0	2.285419e+0	8.751132e-1	2	13	1.582278e-3	1.538462e-1	.,.	LARS2,PTGES3L-AARSD1
GO Molecular Function	GO:0004394	heparan sulfate 2-O-sulfotransferase activity	316	1.313956e-1	1.000000e+0	1.000000e+0	7.099367e+0	1.408576e-1	1	1.408576e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	HS2ST1
GO Molecular Function	GO:0008234	cysteine-type peptidase activity	317	1.315277e-1	1.000000e+0	1.000000e+0	1.331108e+0	1.427383e+1	19	1.427383e-2	1.900000e-2	151	4.733037e-2	1.000000e+0	1.000000e+0	1.492987e+0	1.339596e+1	20	199	1.582278e-2	1.005025e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATG4B,CAPN2,CAPN8,COPS4,MINDY2,MYSM1,OTUB1,PEF1,RCE1,STAMBP,UFD1,USP1,USP15,USP21,USP24,USP31,USP40,USP47,USP54,WDR48
GO Molecular Function	GO:0048487	beta-tubulin binding	318	1.322907e-1	1.000000e+0	1.000000e+0	1.751820e+0	3.425010e+0	6	3.425010e-3	6.000000e-3	119	2.778491e-2	1.000000e+0	9.745732e-1	2.546609e+0	2.356074e+0	6	35	4.746835e-3	1.714286e-1	.,.,.,.,.,.	ADNP,PEX14,RACGAP1,SIRT2,SMC3,SYT11
GO Molecular Function	GO:0035251	UDP-glucosyltransferase activity	319	1.340037e-1	1.000000e+0	1.000000e+0	3.142444e+0	6.364474e-1	2	6.364474e-4	2.000000e-3	319	1.189530e-1	1.000000e+0	1.000000e+0	3.301160e+0	6.058476e-1	2	9	1.582278e-3	2.222222e-1	.,.	ALG5,POGLUT1
GO Molecular Function	GO:0008508	bile acid:sodium symporter activity	320	1.374566e-1	1.000000e+0	1.000000e+0	3.092770e+0	6.466694e-1	2	6.466694e-4	2.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.,.	SLC10A1
GO Molecular Function	GO:0019863	IgE binding	321	1.384291e-1	1.000000e+0	1.000000e+0	6.712002e+0	1.489868e-1	1	1.489868e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	FCER1G
GO Molecular Function	GO:0030628	pre-mRNA 3'-splice site binding	322	1.402792e-1	1.000000e+0	1.000000e+0	6.616551e+0	1.511362e-1	1	1.511362e-4	1.000000e-3	708	4.274308e-1	1.000000e+0	1.000000e+0	1.856903e+0	5.385312e-1	1	8	7.911392e-4	1.250000e-1	.	ZRSR2
GO Molecular Function	GO:0004609	phosphatidylserine decarboxylase activity	323	1.418305e-1	1.000000e+0	1.000000e+0	6.538426e+0	1.529420e-1	1	1.529420e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	PISD
GO Molecular Function	GO:0061649	ubiquitinated histone binding	324	1.429132e-1	1.000000e+0	1.000000e+0	6.484907e+0	1.542042e-1	1	1.542042e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	USP15
GO Molecular Function	GO:0004448	isocitrate dehydrogenase activity	325	1.433613e-1	1.000000e+0	1.000000e+0	6.462992e+0	1.547271e-1	1	1.547271e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	IDH3B
GO Molecular Function	GO:0003943	N-acetylgalactosamine-4-sulfatase activity	326	1.437622e-1	1.000000e+0	1.000000e+0	6.443501e+0	1.551951e-1	1	1.551951e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	GALNS
GO Molecular Function	GO:0004843	thiol-dependent ubiquitin-specific protease activity	327	1.438483e-1	1.000000e+0	1.000000e+0	1.482699e+0	6.744459e+0	10	6.744459e-3	1.000000e-2	157	5.519465e-2	1.000000e+0	1.000000e+0	1.768479e+0	5.654577e+0	10	84	7.911392e-3	1.190476e-1	.,.,.,.,.,.,.,.,.,.	MINDY2,MYSM1,OTUB1,STAMBP,UFD1,USP1,USP15,USP21,USP31,USP47
GO Molecular Function	GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	328	1.439695e-1	1.000000e+0	1.000000e+0	6.433468e+0	1.554372e-1	1	1.554372e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	SLC25A26
GO Molecular Function	GO:1905394	retromer complex binding	329	1.484789e-1	1.000000e+0	1.000000e+0	2.945793e+0	6.789344e-1	2	6.789344e-4	2.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.,.	RAB7A
GO Molecular Function	GO:0051087	chaperone binding	330	1.488204e-1	1.000000e+0	1.000000e+0	1.508126e+0	5.967672e+0	9	5.967672e-3	9.000000e-3	392	1.440288e-1	1.000000e+0	1.000000e+0	1.502213e+0	5.991159e+0	9	89	7.120253e-3	1.011236e-1	.,.,.,.,.,.,.,.,.	BAK1,BAX,CALR,DNLZ,PFDN6,TBCC,TIMM44,TP53,TSC1
GO Molecular Function	GO:0097718	disordered domain specific binding	331	1.495659e-1	1.000000e+0	1.000000e+0	1.796029e+0	2.783920e+0	5	2.783920e-3	5.000000e-3	156	5.412037e-2	1.000000e+0	1.000000e+0	2.396003e+0	2.086808e+0	5	31	3.955696e-3	1.612903e-1	.,.,.,.,.	CALM1,CLTC,CTNNB1,EZR,TP53
GO Molecular Function	GO:0008310	single-stranded DNA 3'-5' exodeoxyribonuclease activity	332	1.505005e-1	1.000000e+0	1.000000e+0	6.131411e+0	1.630946e-1	1	1.630946e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	EXD2
GO Molecular Function	GO:0019894	kinesin binding	333	1.506193e-1	1.000000e+0	1.000000e+0	1.791652e+0	2.790721e+0	5	2.790721e-3	5.000000e-3	327	1.288800e-1	1.000000e+0	1.000000e+0	1.856903e+0	2.692656e+0	5	40	3.955696e-3	1.250000e-1	.,.,.,.,.	AP1G1,CLSTN1,DCP1A,TOR1A,TRAK2
GO Molecular Function	GO:0061752	telomeric repeat-containing RNA binding	334	1.518671e-1	1.000000e+0	1.000000e+0	6.071485e+0	1.647044e-1	1	1.647044e-4	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	HNRNPA1
GO Molecular Function	GO:0016831	carboxy-lyase activity	335	1.543555e-1	1.000000e+0	1.000000e+0	1.776400e+0	2.814681e+0	5	2.814681e-3	5.000000e-3	294	9.152794e-2	1.000000e+0	1.000000e+0	2.063225e+0	2.423390e+0	5	36	3.955696e-3	1.388889e-1	.,.,.,.,.	AMD1,CSAD,PISD,UMPS,UROD
GO Molecular Function	GO:0048027	mRNA 5'-UTR binding	336	1.544704e-1	1.000000e+0	1.000000e+0	2.222072e+0	1.350091e+0	3	1.350091e-3	3.000000e-3	413	1.815802e-1	1.000000e+0	1.000000e+0	2.025712e+0	1.480961e+0	3	22	2.373418e-3	1.363636e-1	.,.,.	MRPS11,NCL,RPL5
GO Molecular Function	GO:0070990	snRNP binding	337	1.557564e-1	1.000000e+0	1.000000e+0	5.906680e+0	1.692998e-1	1	1.692998e-4	1.000000e-3	672	3.860891e-1	1.000000e+0	1.000000e+0	2.122175e+0	4.712148e-1	1	7	7.911392e-4	1.428571e-1	.	SNRPA
GO Molecular Function	GO:0000832	inositol hexakisphosphate 5-kinase activity	338	1.572804e-1	1.000000e+0	1.000000e+0	5.844318e+0	1.711064e-1	1	1.711064e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	IP6K1
GO Molecular Function	GO:0000829	inositol heptakisphosphate kinase activity	338	1.572804e-1	1.000000e+0	1.000000e+0	5.844318e+0	1.711064e-1	1	1.711064e-4	1.000000e-3	576	2.942433e-1	1.000000e+0	1.000000e+0	2.971044e+0	3.365820e-1	1	5	7.911392e-4	2.000000e-1	.	IP6K1
